item_id,user_id,parent_item_id,parent_user_id,post_type,content,lang,created_at,retweet_count,reply_count,like_count,quote_count,bookmark_count,impression_count,favorite_count,community
tw1892249345916817768,tw1506530309910765575,tw1891944993759056349,tw733647469305864195,retweet,"A general recognition in Germany that it is suffering from a China shock (not just a Russian gas shock) would be a good place to start --

Another starting point: reinforcing German and European demand for German output. Neither China nor the US is a reliable source of demand https://t.co/3SpFXueOdu",en,2025-02-19T16:26:15+00:00,54.0,0.0,0.0,0.0,0.0,0.0,0.0,C5
tw1892247896810021126,tw1850099800869326848,tw1890801518284046410,tw1683054351647121408,retweet,"BREAKING:

China says it will not stop purchasing Russian gas despite Western sanctions. https://t.co/wP2x9zQvCu",en,2025-02-19T16:20:29+00:00,739.0,0.0,0.0,0.0,0.0,0.0,0.0,C3
tw1892238646440260095,tw2874182121,tw1891620379006816694,tw314440701,retweet,"US manufactures a war between Russia and Ukraine,  convinces Europeans to impose sanctions on themselves, destroys Nordstream cutting access to Russian gas, thus de-industrializing a main economic competitor, Germany, and now leaves the scene, and Europe wants to pick up the tab. https://t.co/yosnlA2E1f",en,2025-02-19T15:43:44+00:00,74.0,0.0,0.0,0.0,0.0,0.0,0.0,C3
tw1892210119540113442,tw1481694607331188743,tw1891871647075889202,tw1512112535318708229,retweet,@visegrad24 No way horse face. That means it hurts the Russians. So continue to destroy Russian energy production.,en,2025-02-19T13:50:22+00:00,5.0,0.0,0.0,0.0,0.0,0.0,0.0,C5
tw1892181810051760418,tw1704843630819655680,tw1890463149028999277,tw367330008,retweet,@MyLordBebo Russia has prospered during the first 15 rounds and Europe has gone into a dreadful economic decline as they've cut themselves off from cheap Russian energy making their manufacturing noncompetitive.  They're becoming poor through deindustrialization.,en,2025-02-19T11:57:53+00:00,9.0,0.0,0.0,0.0,0.0,0.0,0.0,C6
tw1892168911610671198,tw1487031360841732097,tw1891949742784917533,tw1839317661865619460,retweet,"@Mylovanov So Ukraine is attacking its own energy grid and attacking russian energy grid....perphas these politicians can get away with these lies with their own people, but they are unused to politicking in the age of the internet which records everything. Sorry, Lavrov no one believes  yo",en,2025-02-19T11:06:37+00:00,3.0,0.0,0.0,0.0,0.0,0.0,0.0,C5
tw1892168699164996031,tw2807267941,,,post,"Zeebrugge was the leading entry point for liquefied natural gas from Russia in 2024, the Institute for Energy Economics and Financial Analysis (IEEFA) stays. https://t.co/vcIhevGC3l",en,2025-02-19T11:05:47+00:00,2.0,0.0,0.0,1.0,0.0,702.0,0.0,C5
tw1891859351989600762,tw70664947,,,post,The EU are importing more Russian gas now than before. Hypocrites ! https://t.co/dwmTCOl6v0,en,2025-02-18T14:36:33+00:00,85.0,8.0,134.0,3.0,1.0,3638.0,134.0,C6
tw1892162811578458580,tw1197480887430078464,,,post,"EU agrees new sanctions on Russia amid Donald Trump's push for negotiations

- Ban on imports of Russian primary aluminum;
- Expel 13 Russian banks from the SWIFT electronic system;
- Suspend the broadcasting licenses of eight Russian media outlets; and,
- Expanding sanctions on Russia's oil tanker fleet including foreign owners and operators.

#OSINT #Russia #UkraineWar",en,2025-02-19T10:42:23+00:00,13.0,5.0,84.0,4.0,1.0,3044.0,84.0,C5
tw1891547565201424807,tw599480686,,,post,"So, the EU has just announced that it will no longer be sourcing any LNG or rare earth minerals from the United States and will be exclusively dealing with Canada.",en,2025-02-17T17:57:37+00:00,1879.0,825.0,16565.0,117.0,416.0,605671.0,16565.0,C1
tw1892110819506245977,tw278912348,tw1891857343924555972,tw1508899504078135303,retweet,"@VolkerVonNebel Article 7 for the traitors, immediate protection for Ukraine. Europe has the tools to defeat russia. Long past time to act like it.

Stop buying russian energy, stop exporting to russia via Kyrgyzstan and arm Ukraine without restriction.",en,2025-02-19T07:15:47+00:00,7.0,0.0,0.0,0.0,0.0,0.0,0.0,C5
tw1892040472652054880,tw1010336513593405441,tw1891658568950071351,tw1675139108765859840,retweet,@HansMahncke Yes. And what gets me is that he was telling them how destructive and foolish it was for them to rely on Russian energy. Then Biden gets elected and the US blows up the Nordstream pipeline. German natural gas prices then went from 6.4 to 13.8 eurocents/kWh without so much as a… https://t.co/aEMgQRSlOA,en,2025-02-19T02:36:15+00:00,20.0,0.0,0.0,0.0,0.0,0.0,0.0,C2
tw1892040026239770644,tw1853750495346851840,tw1891678338088903003,tw1244243615209095168,retweet,@BRICSinfo The Slovakian President is not a fan of Zelenskyy after he cut off Russian gas costing the government €500 million a year. https://t.co/TqnRPxvWNO,en,2025-02-19T02:34:29+00:00,3.0,0.0,0.0,0.0,0.0,0.0,0.0,C3
tw1892032629593014280,tw1463684146417573893,tw1891644113453265176,tw2565360157,quote,"This was a few years ago, when Trump warned them of the likely dependence on Russian energy. Now, they're experiencing what he forewarned them about. I wonder if they're still so smug https://t.co/hZzr7NDJAj",en,2025-02-19T02:05:05+00:00,0.0,0.0,0.0,0.0,0.0,15.0,0.0,C2
tw1891081114090881366,tw515723503,,,post,"An important graph for Brexit naysayers.

https://t.co/KdFD2gQBvL",en,2025-02-16T11:04:06+00:00,36.0,5.0,90.0,1.0,12.0,3322.0,90.0,C6
tw1891975682999091646,tw49250229,tw1891975142550667591,tw316364374,retweet,"Even after all the death and destruction their policies have wrought upon Russia and Ukraine, the avaricious US lists a slice of Gasprom as dot point four. 

The West always has and always will covet Russian assets. Claims to the contrary are lipstick on a pig. https://t.co/tH1WT3bpsn",en,2025-02-18T22:18:48+00:00,2.0,0.0,0.0,0.0,0.0,0.0,0.0,C10
tw1891961795603992770,tw1832443558751604736,tw1891557948448518338,tw1561727996037300230,retweet,@JohnWakefieId to be fair im honestly surprised western europe and the US even reacted as much as they did. i honestly didn't see the germans choosing de-industrialization over russian gas,en,2025-02-18T21:23:37+00:00,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C3
tw1891950280863826410,tw1499928941221400578,tw1891947547511377929,tw245554475,retweet,"@RobEld75 She should crawl under a rock and never speak again. She destroyed the German military, made the German industry dependent on russian gas and threw Ukraine under the bus.",en,2025-02-18T20:37:52+00:00,2.0,0.0,0.0,0.0,0.0,0.0,0.0,C5
tw1891943252854444231,tw1817606836834484224,tw1891467833311392033,tw761035803875119106,retweet,"@MSCheusgen is the German cry baby who was crying because of @JDVance speech 🤣

He seemed quite cocky back then when Trump was warning Germany about being dependant on Russian gas 🤣🤣🤣

But look who’s crying now 🤣

What an absolutely idiot. He’s talking about values while… https://t.co/RqTI4oYtKC https://t.co/AAc9ziXGkq",en,2025-02-18T20:09:56+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C6
tw1891938744040595623,tw1535021708314279939,tw1890781946696859969,tw1449140157903482882,retweet,JUST IN: 🇨🇳🇷🇺 China says it will not stop purchasing Russian gas despite Western sanctions. https://t.co/VJSnGivcpk,en,2025-02-18T19:52:01+00:00,3362.0,0.0,0.0,0.0,0.0,0.0,0.0,C2
tw1891928434483327027,tw827452734035095552,tw1891910729923527104,tw1512829432783847438,retweet,@Gerashchenko_en So much for cutting ties with Russian energy—European companies are still quietly fueling Putin’s war machine. Sanctions mean nothing if loopholes keep the cash flowing.,en,2025-02-18T19:11:03+00:00,5.0,0.0,0.0,0.0,0.0,0.0,0.0,C5
tw1891876022926069949,tw1605898084818599937,,,post,"The EU 🇪🇺 is considering backing investments in overseas fossil fuel infrastructure and shifting to long-term contracts, to cut the high energy prices damaging European industries

https://t.co/zuOwHbtAft",en,2025-02-18T15:42:47+00:00,6.0,5.0,25.0,0.0,2.0,969.0,25.0,C5
tw1891885386558996806,tw893284234042855424,,,post,"Russian energy giant Rosseti faces $14.2 million loss from illegal crypto mining

https://t.co/RE3rDaE5Zz",en,2025-02-18T16:20:00+00:00,1.0,0.0,1.0,0.0,1.0,542.0,1.0,C12
tw1891872867329114395,tw458393075,tw1891870172022980835,tw1488164701049602055,retweet,"@NicholasTyrone And yet most Euro-Nato members (for Eastern bloc more sensible) decided to de-militarise &amp; base their entire economy on Russian gas?

Germany the richest state in Europe had no helicopters, no submarines,  5 warplanes and infantry with broomsticks thanks to Agent Erika &amp; vdL",en,2025-02-18T15:30:15+00:00,2.0,0.0,0.0,0.0,0.0,0.0,0.0,C6
tw1891849581555486788,tw875736870319263749,tw1891849061046915423,tw1389668052602589186,retweet,"Here's a BBC story from November 2024. Only three months ago. The BBC interviewed former German Chancellor Angela Merkel. Issues discussed included her relationship with Putin, the purchase of Russian gas and the 2022 invasion of Ukraine.

Look at the excerpt below, regarding… https://t.co/MM5F5Nc0Bm",en,2025-02-18T13:57:43+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C6
tw1891800733311262783,tw1509799299235860521,tw1884583387253375060,tw88702710,retweet,@vonderleyen Fact check needed badly: Was it Russia which cut the gas supply to EU or is it EU which decided to boycott Russian energy including EU Allie’s blowing up Nord Stream?,en,2025-02-18T10:43:37+00:00,51.0,0.0,0.0,0.0,0.0,0.0,0.0,C3
tw1891817093927932135,tw453473029,,,post,German energy intensive industrial production is now below the levels it fell to *during Covid*. https://t.co/F65htFvcLH,en,2025-02-18T11:48:38+00:00,35.0,12.0,118.0,6.0,6.0,9963.0,118.0,C6
tw1891797033238806841,tw742691189514772484,tw1891520049090826636,tw1665972571341291521,retweet,"@graham_strouse @H_Bouwmeester @lvdijk Many all around the world warned the EU about dependence on Russian gas. Even fucking Donald Trump warned about it in 2018.
Many EU criminals lobbied for, and made fortunes in the gas business, even after the first invasion in 2014. Many are still EU bureaucrats and politicians.",en,2025-02-18T10:28:55+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C5
tw1891795320276717871,tw1650984399003873282,tw1891437387219144705,tw272581021,retweet,"@camille_moscow 🇬🇧Berlin under pressure: the AfD wants to do away with Brussels dogma

Alice Weidel at the presidential TV debate: an end to illegal immigration, the abolition of the carbon tax and the return of cheap Russian gas. The German oligarchy is trembling.

""Germany must once again… https://t.co/6KRTX8eilf",en,2025-02-18T10:22:06+00:00,3.0,0.0,0.0,0.0,0.0,0.0,0.0,C3
tw1891787098425823358,tw1262265181972959233,tw1891439569100263839,tw1594352150578176007,retweet,@GoodwinMJ Apparently this is also the guy who publicly laughed at Trump in 2018 when he warned the Germans not to become dependent on Russian gas.,en,2025-02-18T09:49:26+00:00,10.0,0.0,0.0,0.0,0.0,0.0,0.0,C6
tw1891783087484194818,tw303702831,tw1891460214198538526,tw1022129432,retweet,@yhazony This is the same German who laughed when Trump accused Germany of being too dependent on Russian gas.,en,2025-02-18T09:33:30+00:00,22.0,0.0,0.0,0.0,0.0,0.0,0.0,C6
tw1891775019446882376,tw814819352662790145,,,post,"The next package of anti-Russian sanctions by the European Union will affect the Russian energy sector, the French Foreign Minister announced - reports",en,2025-02-18T09:01:26+00:00,0.0,0.0,1.0,0.0,0.0,167.0,1.0,C5
tw1891695142093881456,tw785306485,tw1891672059685605554,tw1413517968873594881,retweet,"Europe is 100s of million in population, with almost every nation’s per capital GDP well above Russia’s. If it had the will to defend its civilization culturally &amp; internally, spend what is being asked on defense &amp; end reliance on Russian gas — then Russia would be deterred. https://t.co/Soaxvh62nr",en,2025-02-18T03:44:02+00:00,5.0,0.0,0.0,0.0,0.0,0.0,0.0,C5
tw1891680594179809517,tw134075822,tw1891086680230072330,tw982294921,retweet,"“It’s a moonshot.” 

Vienna has a $21 billion plan to end its dependence on imported fossil gas with heat pumps, boreholes and energy efficiency. 

https://t.co/u4fbMbpQE6 https://t.co/lt8sbMZxTL",en,2025-02-18T02:46:14+00:00,155.0,0.0,0.0,0.0,0.0,0.0,0.0,C25
tw1891565833257714051,tw806992561508229120,tw1648003227529670656,tw806992561508229120,quote,"@TheLastRefuge2 Qatar has interest in stopping Leviathan, overthrowing Syria, and hampering Russian gas access to Europe (Ukraine and Nordstream).  https://t.co/OKBn5Xlio0",en,2025-02-17T19:10:12+00:00,4.0,0.0,7.0,0.0,0.0,623.0,7.0,C2
tw1891649399920488942,tw1970215549,tw1891648073178181953,tw1219676953,retweet,"#UkraineAlert | Ukraine’s 2025 campaign of drone strikes on Russian energy infrastructure has succeeded in knocking out around one-tenth of Russia’s refining capacity, according to analysis by @Reuters, writes @Biz_Ukraine_Mag.

Read more 👇
https://t.co/vQod8lUg7k",en,2025-02-18T00:42:16+00:00,2.0,0.0,0.0,0.0,0.0,0.0,0.0,C5
tw1891638744563744908,tw99935823,tw1891562848804831590,tw1172115161643139073,retweet,"The EU could use the billions of Euros they spend buying Russian Gas &amp; Oil on defending itself from Russian aggression.
Last year 2024 the EU bought record levels of energy supplies from Russia.
This financial reward to the Putin government is helping arm Russia. 
Just saying.",en,2025-02-17T23:59:56+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C6
tw1891633564707414165,tw956172192974123009,,,post,"Exclusive Network 📰
February 17 —

– Amid talks about the end of the war, Europe is considering resuming large-scale purchases of Russian gas – The Economist

– Negotiations in Riyadh will be bilateral, between Russia and the United States – Ushakov https://t.co/Ke8sSF9pCI",en,2025-02-17T23:39:21+00:00,1.0,1.0,0.0,0.0,0.0,40.0,0.0,C6
tw1891623368513757267,tw413912416,,,post,"Amid talks about the end of the war, Europe is considering resuming large-scale purchases of Russian gas – The Economist",en,2025-02-17T22:58:50+00:00,0.0,0.0,0.0,0.0,0.0,7.0,0.0,C3
tw1891599140800418041,tw1872007679629029376,tw1891450539508134141,tw1234790374952009733,retweet,"As talk of an imminent end to the war in Ukraine intensifies, Europe is already eyeing a resumption of large-scale purchases of Russian gas, - The Economist

""Some European officials are eyeing Russian gas with greed. Lower energy bills could revive moribund European industry and… https://t.co/UYUtAewRKJ https://t.co/OGoctypo60",en,2025-02-17T21:22:34+00:00,51.0,0.0,0.0,0.0,0.0,0.0,0.0,C5
tw1891596931224236194,tw1213566877483466752,tw1891081646918500807,tw1736350321218101248,retweet,"@guyverhofstadt The USA already decided Europe's future when they blew up the Nordstream pipeline - and European leaders were too cowardly and weak to call them out on it!
Without the cheap Russian gas it supplied - European industry cannot compete on an international market, and is doomed to… https://t.co/W9YLN1hKXf",en,2025-02-17T21:13:47+00:00,11.0,0.0,0.0,0.0,0.0,0.0,0.0,C3
tw1891574949611028726,tw1862959281286299648,tw1890739422376653228,tw254082173,retweet,Grateful to meet with @Bundeskanzler Olaf Scholz to discuss the need to support Ukraine and restore democracy in Georgia. Grateful for German actions particularly cutting out Russian energy! We can work together to do more and defeat dictators https://t.co/uRgiZT03PN,en,2025-02-17T19:46:26+00:00,85.0,0.0,0.0,0.0,0.0,0.0,0.0,C5
tw1891573326968963226,tw1561007669623791616,tw1891572212873728087,tw15301503,quote,Wipe out Russian Energy and Industrial https://t.co/jsUyTsL6Z6,en,2025-02-17T19:39:59+00:00,0.0,0.0,1.0,0.0,0.0,9.0,1.0,C5
tw1891572212873728087,tw15301503,,,post,"Ukraine should go loco on any energy and industrial facility in Russia: TogliattiAzot, Novolipetsk Steel, Severstal, you name it.",en,2025-02-17T19:35:33+00:00,23.0,6.0,194.0,3.0,1.0,2624.0,194.0,C5
